380,19.558
385,15.162
390,10.994
395,8.218
400,8.865
405,9.202
410,9.711
415,10.116
420,10.764
425,11.65
430,12.65
435,13.798
440,15.287
445,17.7
450,19.75
455,22.118
460,24.6
465,26.271
470,27.419
475,28.55
480,29.16
485,29.718
490,30.433
495,31.128
500,31.689
505,32.119
510,32.625
515,32.76
520,32.734
525,32.526
530,32.514
535,32.169
540,31.781
545,31.738
550,31.538
555,31.325
560,31.205
565,31.292
570,31.397
575,31.533
580,31.82
585,32.167
590,32.473
595,32.852
600,33.443
605,34.216
610,35.003
615,36.086
620,37.199
625,38.199
630,39.261
635,40.24
640,41.251
645,41.943
650,42.666
655,43.087
660,43.654
665,43.91
670,44.297
675,44.677
680,44.963
685,45.149
690,45.108
695,45.391
700,45.709
705,46.122
710,46.021
715,46.02
720,45.878
725,45.936
730,45.917
735,45.54
740,45.68
745,46.116
750,46.126
